Time (s),Speed (km/h),X,Y,Z,Distance to Car 1 (m),Distance to Car 2 (m)
10.790584087371826,2.169854614835539,99.50222778320312,-24.984760284423828,-0.017258701846003532,13.984773786237868,19.984770543233
10.853886127471924,2.841678542900665,99.50261688232422,-24.94035530090332,-0.017470302060246468,13.94036920796981,19.940365832102636
10.916420936584473,3.1793408294412187,99.50479125976562,-24.886842727661133,-0.01746717467904091,13.886857263899584,19.88685368658025
10.979610204696655,3.577540841085666,99.50729370117188,-24.825164794921875,-0.017420921474695206,13.825180424530215,19.825176502558122
11.041692733764648,3.9486330053776055,99.50796508789062,-24.762941360473633,-0.017397327348589897,13.762957399570453,19.762953338104975
11.104412317276001,4.361771490077206,99.50879669189453,-24.689002990722656,-0.017350997775793076,13.689019559861283,19.689015318388194
11.16562294960022,4.769896058159985,99.50972747802734,-24.611358642578125,-0.017330817878246307,13.611375910859303,19.611371435071838
11.226834297180176,5.181137895901401,99.5107192993164,-24.52872085571289,-0.01731945015490055,13.528738962696057,19.52873420633757
11.289766073226929,5.622218420169732,99.50873565673828,-24.430465698242188,-0.017314204946160316,13.430482493411203,19.430478113297617
11.352572441101074,5.9696218601424285,99.49564361572266,-24.327295303344727,-0.017281590029597282,13.327310030208535,19.32730626396124
11.414834976196289,6.179900640529677,99.47074890136719,-24.22940444946289,-0.017238901928067207,13.22945084372717,19.229437172877677
11.47879672050476,6.631647551108442,99.437255859375,-24.116710662841797,-0.017293071374297142,13.116874987758987,19.116824216721998
11.539772272109985,6.552977502472418,99.41934204101562,-24.0041446685791,-0.0172909926623106,13.004409182730743,19.004326474127048
11.601451635360718,6.022486762670105,99.40705871582031,-23.895931243896484,-0.01713443733751774,12.896280418154367,18.89617035038954
11.663629055023193,5.464175735879668,99.39559173583984,-23.79871940612793,-0.016987571492791176,12.799159417872401,18.79901978552092
11.726759672164917,4.936519197884695,99.38481903076172,-23.709369659423828,-0.016878336668014526,12.709905661762228,18.70973457654592
11.788855791091919,4.4532705842808165,99.3749771118164,-23.6279239654541,-0.01680936850607395,12.628556921896632,18.628353858057586
11.85059404373169,4.02622710868397,99.36629486083984,-23.556142807006836,-0.01676921732723713,12.556868768581689,18.55663484515624
11.912458181381226,3.635854323585564,99.3583984375,-23.490747451782227,-0.016756495460867882,12.491564211312,18.49129999666791
11.973690748214722,3.281650846169013,99.35124969482422,-23.431623458862305,-0.01675954833626747,12.432527584110282,18.432234081152128
12.035041809082031,2.9855557155810497,99.34528350830078,-23.38234519958496,-0.016770247370004654,12.38332604312935,18.3830067120335
12.097188711166382,2.6921648949520547,99.33939361572266,-23.333635330200195,-0.016787966713309288,12.334695358707966,18.33434926430613
12.159737825393677,2.423667621544433,99.33403015136719,-23.28914451599121,-0.016810264438390732,12.290279674974157,18.289908091089934
12.221631288528442,2.1902347215175255,99.32935333251953,-23.25050926208496,-0.016824377700686455,12.25171227059761,18.251317594304915
12.285413026809692,1.9602859624128168,99.32477569580078,-23.212488174438477,-0.016844386234879494,12.213759774086142,18.21334167734001
12.347595453262329,1.7808403354289952,99.32119750976562,-23.182838439941406,-0.016861820593476295,12.184165145578213,18.183728183611525
12.409910440444946,1.6053576830144436,99.31769561767578,-23.15386390686035,-0.016878604888916016,12.15524581815552,18.15478991349955
12.472462892532349,1.4448734594791497,99.31450653076172,-23.127370834350586,-0.01689874567091465,12.128804149181427,18.12833056478399
12.533816576004028,1.3018140483939922,99.31166076660156,-23.103759765625,-0.01691150665283203,12.10523983747064,18.104750139839858
12.59609866142273,1.1719708951787557,99.30908203125,-23.082332611083984,-0.01692577265202999,12.083855797246358,18.083351214097092
12.658811569213867,1.0583118035144718,99.30682373046875,-23.063575744628906,-0.016933346167206764,12.065137257318021,18.064619420463227
12.721435546875,0.9545091218099173,99.30475616455078,-23.046443939208984,-0.016944998875260353,12.048041019130896,18.04751086620353
12.784481525421143,0.8622337204527553,99.30292510986328,-23.03122329711914,-0.016976317390799522,12.032852296561618,18.03231107524827
12.845860004425049,0.7773457132357595,99.30123901367188,-23.017213821411133,-0.016969986259937286,12.018872475060931,18.018320958460468
12.906898736953735,0.7024175281684941,99.29973602294922,-23.004850387573242,-0.016969870775938034,12.006535724208957,18.0059749377095
12.968464612960815,0.6326015443416909,99.29832458496094,-22.99333381652832,-0.01697908341884613,11.995044433696663,17.994474858962395
13.030731678009033,0.5706208865356871,99.29708862304688,-22.983102798461914,-0.016984328627586365,11.984835746211003,17.984258397533633
13.093580961227417,0.5158378296667312,99.2959976196289,-22.974063873291016,-0.01698690466582775,11.97581666815075,17.975232404469832
13.154955387115479,0.4653914406502676,99.29497528076172,-22.965742111206055,-0.016995277255773544,11.967513609036656,17.966922829038953
13.21762990951538,0.41724124008622815,99.29402160644531,-22.957794189453125,-0.016999835148453712,11.959583258818734,17.95898634693036
13.278786659240723,0.37935271297834333,99.29325103759766,-22.9515380859375,-0.017004871740937233,11.953341402872878,17.952739521383116
13.340010643005371,0.3426935405438915,99.29251098632812,-22.945491790771484,-0.017021026462316513,11.94730887566474,17.946702188458083
13.402775526046753,0.307379576288695,99.29181671142578,-22.93966293334961,-0.017021656036376953,11.941492989739892,17.940881767469186
